,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,side,localized_name,my_hero_rating
1315,2679483985,129,False,1995,3,0,6,2016-09-30 17:57:31,17.0,4,1,7,,0,,1,Dire,Drow Ranger,3
105,2679388939,129,True,2063,5,0,3,2016-09-30 17:08:37,17.0,2,7,6,,0,,0,Dire,Bane,5
1685,2677383289,2,False,1911,3,0,44,2016-09-29 18:57:04,17.0,1,3,5,,0,,0,Radiant,Phantom Assassin,3
1785,2677288973,2,True,2689,4,0,21,2016-09-29 17:55:15,17.0,6,2,10,,0,,1,Radiant,Windranger,3
2174,2677219542,3,False,1728,5,0,17,2016-09-29 17:13:16,17.0,0,7,6,,0,,0,Radiant,Storm Spirit,3
1939,2673297438,0,True,4111,5,0,18,2016-09-27 18:10:12,17.0,24,4,16,,0,,1,Radiant,Sven,1
339,2673176295,130,False,3472,3,0,25,2016-09-27 16:58:27,17.0,7,4,26,,0,,1,Dire,Lina,5
1211,2671281855,129,False,2661,4,0,27,2016-09-26 18:06:24,17.0,4,5,19,,0,,1,Dire,Shadow Shaman,5
814,2671184540,130,True,2813,4,0,26,2016-09-26 17:05:57,17.0,3,9,15,,0,,0,Dire,Lion,5
915,2666826849,3,True,1512,5,0,45,2016-09-24 19:22:28,17.0,1,1,11,,0,,1,Radiant,Pugna,4
463,2666699334,4,False,3267,3,0,90,2016-09-24 18:14:14,17.0,2,10,6,,0,,0,Radiant,Keeper of the Light,5
559,2664263585,129,True,2793,1,0,14,2016-09-23 19:53:07,,4,8,14,,0,,0,Dire,Pudge,2
2216,2664164971,1,False,2702,5,0,19,2016-09-23 18:50:29,,3,8,11,,0,,0,Radiant,Tiny,3
1725,2664056302,1,True,2358,4,0,102,2016-09-23 17:49:43,,1,5,14,,0,,1,Radiant,Abaddon,5
1542,2663914524,131,True,3684,4,0,97,2016-09-23 16:39:15,,2,8,15,,0,,0,Dire,Magnus,1
301,2661855099,2,False,2384,4,0,37,2016-09-22 17:41:51,,2,7,15,,0,,0,Radiant,Warlock,2
188,2661736517,2,False,3670,4,0,65,2016-09-22 16:33:28,,11,5,20,,0,,0,Radiant,Batrider,5
1573,2659902891,129,True,3062,5,0,16,2016-09-21 18:20:38,,4,7,20,,0,,0,Dire,Sand King,1
775,2657836761,131,False,4680,3,0,103,2016-09-20 17:16:56,,4,8,34,,0,,1,Dire,Elder Titan,1
1024,2655953589,130,False,3134,4,0,28,2016-09-19 17:55:18,,11,4,17,,0,,1,Dire,Slardar,1
1854,2655848813,2,False,3049,4,0,52,2016-09-19 16:51:54,,8,8,12,,0,,0,Radiant,Leshrac,3
1976,2654032947,0,True,3824,5,0,33,2016-09-18 19:03:01,,3,3,25,,0,,1,Radiant,Enigma,2
1095,2653922140,128,True,3362,4,0,71,2016-09-18 17:53:14,,9,9,24,,0,,0,Dire,Spirit Breaker,2
1488,2651596696,130,True,3832,1,0,55,2016-09-17 19:15:18,,12,7,29,,0,,0,Dire,Dark Seer,5
340,2651461301,2,True,3480,4,0,25,2016-09-17 18:01:59,,4,7,23,,0,,1,Radiant,Lina,5
157,2651390264,3,True,1437,4,0,64,2016-09-17 17:26:40,,0,1,4,,0,,1,Radiant,Jakiro,3
2140,2648792280,1,True,5779,3,0,105,2016-09-16 17:12:30,,21,7,31,,0,,1,Radiant,Techies,4
698,2648657534,131,True,2903,3,0,101,2016-09-16 16:10:02,,5,10,12,,0,,0,Dire,Skywrath Mage,5
797,2646661297,4,True,1960,4,0,111,2016-09-15 19:15:58,17.0,5,0,23,,0,,1,Radiant,Oracle,5
475,2646541026,130,False,4059,4,0,10,2016-09-15 18:00:43,,15,2,15,,0,,1,Dire,Morphling,3
476,2644405674,1,True,2294,4,0,10,2016-09-14 19:08:25,17.0,7,2,3,,0,,1,Radiant,Morphling,3
66,2644298503,2,False,3724,4,0,94,2016-09-14 17:59:06,17.0,6,5,11,,0,,0,Radiant,Medusa,3
1332,2622605247,1,False,3506,2,0,68,2016-09-04 17:50:49,16.0,6,7,23,,0,,0,Radiant,Ancient Apparition,5
383,2622507777,130,False,2598,5,0,75,2016-09-04 16:56:09,16.0,7,8,28,,0,,1,Dire,Silencer,3
1166,2620147774,129,True,2394,3,0,32,2016-09-03 19:06:46,16.0,4,6,21,,0,,0,Dire,Riki,3
1763,2620053053,4,True,2125,4,0,92,2016-09-03 18:15:40,16.0,2,0,4,,0,,1,Radiant,Visage,3
1362,2617698519,131,True,4649,3,0,79,2016-09-02 19:10:07,16.0,8,9,29,,0,,0,Dire,Shadow Demon,1
262,2617564170,2,False,2870,4,0,35,2016-09-02 17:49:59,16.0,3,10,5,,0,,0,Radiant,Sniper,3
560,2617425818,2,True,3629,4,0,14,2016-09-02 16:38:06,16.0,10,4,34,,0,,1,Radiant,Pudge,2
2191,2615354256,2,False,5357,4,0,41,2016-09-01 17:03:25,16.0,4,10,26,,0,,0,Radiant,Faceless Void,2
21,2613337926,2,True,3221,4,0,4,2016-08-31 17:53:11,,14,8,12,,0,,1,Radiant,Bloodseeker,3
51,2613242309,0,False,2540,4,0,110,2016-08-31 16:57:04,,1,4,7,,0,,0,Radiant,Phoenix,1
1025,2611045546,3,True,3052,4,0,28,2016-08-30 17:52:28,,3,1,17,,0,,1,Radiant,Slardar,1
916,2610929136,4,True,2867,4,0,45,2016-08-30 16:51:06,,11,1,24,,0,,1,Radiant,Pugna,4
52,2608741799,130,True,2131,3,0,110,2016-08-29 18:29:06,,4,7,9,,0,,0,Dire,Phoenix,1
2001,2608686684,130,False,988,4,0,104,2016-08-29 17:57:07,,2,2,7,,0,,1,Dire,Legion Commander,1
1553,2608577867,130,True,2270,4,0,106,2016-08-29 16:56:51,,2,8,6,,0,,0,Dire,Ember Spirit,3
1666,2606414812,129,False,2753,4,0,20,2016-08-28 19:22:53,,4,5,22,,0,,1,Dire,Vengeful Spirit,2
2225,2606336152,1,False,2387,4,0,98,2016-08-28 18:36:32,,8,4,5,,0,,0,Radiant,Timbersaw,4
684,2603584040,129,False,3514,4,0,70,2016-08-27 18:13:11,16.0,14,4,19,,0,,1,Dire,Ursa,3
384,2603425797,129,False,3189,3,0,75,2016-08-27 16:58:07,16.0,5,2,28,,0,,1,Dire,Silencer,3
1435,2600988002,1,True,3831,4,0,73,2016-08-26 18:32:06,16.0,5,4,15,,0,,1,Radiant,Alchemist,3
477,2600857428,131,False,3026,1,0,10,2016-08-26 17:22:28,16.0,1,3,5,,0,,1,Dire,Morphling,3
1363,2600754542,130,True,2350,1,0,79,2016-08-26 16:32:45,,2,6,6,,0,,0,Dire,Shadow Demon,1
612,2598463930,2,True,1596,3,0,53,2016-08-25 17:44:45,,8,1,15,,0,,1,Radiant,Nature's Prophet,5
464,2598362435,3,True,2289,1,0,90,2016-08-25 16:50:11,,1,4,16,,0,,1,Radiant,Keeper of the Light,5
917,2596126602,131,False,3373,4,0,45,2016-08-24 18:21:27,16.0,5,4,31,,0,,1,Dire,Pugna,4
207,2596014949,131,True,2014,3,0,9,2016-08-24 17:20:36,16.0,2,8,6,,0,,0,Dire,Mirana,3
1686,2595880836,1,False,3379,1,0,44,2016-08-24 16:13:40,,13,6,7,,0,,0,Radiant,Phantom Assassin,3
435,2586097099,0,True,2089,1,0,62,2016-08-20 18:43:35,16.0,3,0,22,,0,,1,Radiant,Bounty Hunter,3
596,2585976618,1,False,2838,5,0,72,2016-08-20 17:42:23,16.0,11,9,1,,0,,0,Radiant,Gyrocopter,5
1333,2583454621,1,False,3002,1,0,68,2016-08-19 18:37:45,,6,7,23,,0,,0,Radiant,Ancient Apparition,5
436,2583382612,129,False,2024,4,0,62,2016-08-19 17:57:28,,8,2,26,,0,,1,Dire,Bounty Hunter,3
362,2583267583,130,True,2684,4,0,7,2016-08-19 16:56:54,,1,10,7,,0,,0,Dire,Earthshaker,2
1574,2576265878,130,False,2498,2,0,16,2016-08-16 17:43:43,16.0,4,5,21,,0,,1,Dire,Sand King,1
1989,2576156169,130,True,2927,4,0,81,2016-08-16 16:44:33,16.0,3,6,10,,0,,0,Dire,Chaos Knight,3
1096,2551118702,129,True,2935,1,0,71,2016-08-05 18:08:20,,1,8,21,,0,,0,Dire,Spirit Breaker,2
363,2550973567,2,False,4231,4,0,7,2016-08-05 16:33:21,,6,6,20,,0,,0,Radiant,Earthshaker,2
2141,2544965897,129,False,4680,4,0,105,2016-08-02 17:00:22,,18,9,15,,0,,1,Dire,Techies,4
699,2536440176,129,False,1529,3,0,101,2016-07-29 18:06:53,,8,1,15,,0,,1,Dire,Skywrath Mage,5
106,2536364620,1,False,1995,5,0,3,2016-07-29 17:22:26,16.0,1,9,7,,0,,0,Radiant,Bane,5
189,2536242559,130,False,2814,4,0,65,2016-07-29 16:17:09,,7,2,17,,0,,1,Dire,Batrider,5
1819,2522590029,130,False,1328,4,0,63,2016-07-23 07:54:53,,3,0,4,,0,,1,Dire,Weaver,3
1977,2522409235,131,False,4785,4,0,33,2016-07-23 06:19:28,,4,7,29,,0,,1,Dire,Enigma,2
1151,2521675482,130,True,2670,5,0,85,2016-07-22 20:11:54,,4,9,22,,0,,0,Dire,Undying,1
685,2521585909,130,False,3114,1,0,70,2016-07-22 19:08:16,,14,1,12,,0,,1,Dire,Ursa,3
263,2521494024,3,True,2906,4,0,35,2016-07-22 18:08:16,,8,3,14,,0,,1,Radiant,Sniper,3
1277,2512723649,3,True,2470,1,0,5,2016-07-18 15:45:10,,4,3,14,,0,,1,Radiant,Crystal Maiden,5
686,2507262480,3,False,2628,1,0,70,2016-07-16 06:26:43,,5,6,4,,0,,0,Radiant,Ursa,3
687,2506126326,2,False,2343,1,0,70,2016-07-15 15:50:56,,5,6,2,,0,,0,Radiant,Ursa,3
688,2504173168,1,False,2876,3,0,70,2016-07-14 18:00:26,,8,6,4,,0,,0,Radiant,Ursa,3
2129,2504094877,131,True,2238,4,0,1,2016-07-14 17:11:26,,3,1,2,,0,,0,Dire,Anti-Mage,3
717,2502087639,2,False,3156,5,0,38,2016-07-13 18:09:54,,1,3,16,,0,,0,Radiant,Beastmaster,1
2217,2501972368,130,False,3847,4,0,19,2016-07-13 16:55:44,,8,3,24,,0,,1,Dire,Tiny,3
405,2501876500,131,True,2175,5,0,57,2016-07-13 16:00:44,,1,4,6,,0,,0,Dire,Omniknight,1
1543,2499824733,131,False,2381,1,0,97,2016-07-12 16:09:06,,1,2,15,,0,,1,Dire,Magnus,1
2011,2492135336,4,True,987,3,0,60,2016-07-09 08:18:20,,15,0,11,,0,,1,Radiant,Night Stalker,2
1764,2492022946,132,False,2450,4,0,92,2016-07-09 07:20:57,,1,5,18,,0,,1,Dire,Visage,3
1278,2486605928,128,False,3283,1,0,5,2016-07-06 18:30:46,,3,14,15,,0,,1,Dire,Crystal Maiden,5
1544,2484326814,4,False,2604,4,0,97,2016-07-05 17:53:16,,2,5,5,,0,,0,Radiant,Magnus,1
2192,2484249587,130,True,1638,4,0,41,2016-07-05 17:07:15,,0,5,1,,0,,0,Dire,Faceless Void,2
776,2484075656,129,True,2684,4,0,103,2016-07-05 15:31:43,,0,3,5,,0,,0,Dire,Elder Titan,1
1786,2482053242,0,True,1652,4,0,21,2016-07-04 17:43:48,,7,0,15,,0,,1,Radiant,Windranger,3
1167,2479704953,129,False,3106,1,0,32,2016-07-03 16:39:06,,7,6,26,,0,,1,Dire,Riki,3
1450,2476381841,3,False,1745,4,0,91,2016-07-02 10:12:41,,0,6,10,,0,,0,Radiant,Io,3
2149,2476121183,132,False,2815,1,0,12,2016-07-02 08:07:41,,0,1,8,,2,,1,Dire,Phantom Lancer,3
1914,2474753165,128,True,3325,4,0,40,2016-07-01 16:41:05,,3,6,17,,0,,0,Dire,Venomancer,1
2150,2474424322,1,False,1914,1,0,12,2016-07-01 14:18:35,,2,3,3,,0,,0,Radiant,Phantom Lancer,3
1733,2472592618,2,False,3575,4,0,49,2016-06-30 17:15:54,,14,6,10,,0,,0,Radiant,Dragon Knight,3
798,2472494906,130,False,2302,4,0,111,2016-06-30 16:22:11,,7,1,6,,0,,1,Dire,Oracle,5
286,2470202370,4,True,2036,4,0,83,2016-06-29 15:48:09,,1,0,21,,0,,1,Radiant,Treant Protector,2
1489,2460779740,131,True,3244,1,0,55,2016-06-25 11:17:56,,3,5,21,,0,,0,Dire,Dark Seer,5
437,2460267654,130,True,3834,1,0,62,2016-06-25 06:40:43,,4,10,26,,0,,0,Dire,Bounty Hunter,3
385,2452555757,128,False,2908,1,0,75,2016-06-21 16:36:14,16.0,5,2,28,,0,,1,Dire,Silencer,3
1490,2450440339,130,True,2188,1,0,55,2016-06-20 17:30:35,,3,4,11,,0,,0,Dire,Dark Seer,5
1491,2448186404,132,True,3473,1,0,55,2016-06-19 17:10:37,,5,3,10,,0,,0,Dire,Dark Seer,5
2168,2448083005,4,True,2601,1,0,2,2016-06-19 16:15:05,,5,7,15,,0,,1,Radiant,Axe,1
1364,2447293427,130,True,4309,1,0,79,2016-06-19 10:25:01,,5,4,35,,0,,0,Dire,Shadow Demon,1
2193,2445655933,131,True,5129,1,0,41,2016-06-18 17:16:58,,13,4,28,,0,,0,Dire,Faceless Void,2
1575,2444531734,2,True,3212,1,0,16,2016-06-18 09:05:08,,3,4,11,,0,,1,Radiant,Sand King,1
1787,2444403450,3,False,2482,1,0,21,2016-06-18 08:05:13,,4,5,4,,0,,0,Radiant,Windranger,3
815,2442005004,2,True,4419,1,0,26,2016-06-17 08:40:24,16.0,5,3,17,,0,,1,Radiant,Lion,5
2012,2441877035,129,False,2988,1,0,60,2016-06-17 07:29:19,,8,6,30,,0,,1,Dire,Night Stalker,2
229,2433019778,3,False,2467,4,0,30,2016-06-13 08:25:57,16.0,1,7,20,,0,,0,Radiant,Witch Doctor,5
2218,2432892741,3,True,3335,4,0,19,2016-06-13 07:11:40,16.0,4,5,12,,0,,1,Radiant,Tiny,3
2183,2432813009,131,True,2341,1,0,54,2016-06-13 06:18:20,16.0,5,4,4,,0,,0,Dire,Lifestealer,3
1186,2431969022,130,True,3911,1,0,88,2016-06-12 18:17:32,,4,11,19,,0,,0,Dire,Nyx Assassin,2
1451,2428325500,0,False,2324,1,0,91,2016-06-11 09:25:53,,1,5,12,,0,,0,Radiant,Io,3
1508,2427886263,4,True,2347,1,0,61,2016-06-11 05:24:22,,5,6,16,,0,,1,Radiant,Broodmother,3
1097,2426903399,0,False,3001,4,0,71,2016-06-10 16:43:57,,3,7,13,,0,,0,Radiant,Spirit Breaker,2
624,2426023190,4,True,2672,1,0,67,2016-06-10 10:33:31,,4,3,13,,0,,1,Radiant,Spectre,3
1098,2424526087,2,False,2184,1,0,71,2016-06-09 17:24:40,,8,6,12,,1,,0,Radiant,Spirit Breaker,2
1915,2420979246,3,False,2957,1,0,40,2016-06-08 07:57:53,,1,6,15,,0,,0,Radiant,Venomancer,1
341,2420859796,129,False,3598,4,0,25,2016-06-08 06:43:12,,9,5,9,,0,,1,Dire,Lina,5
1365,2419870096,129,False,3280,1,0,79,2016-06-07 17:04:26,,3,6,26,,0,,1,Dire,Shadow Demon,1
1855,2418781603,0,True,3863,5,0,52,2016-06-07 08:27:00,,14,11,26,,0,,1,Radiant,Leshrac,3
2034,2417808613,3,True,1764,1,0,77,2016-06-06 18:40:16,,1,0,12,,0,,1,Radiant,Lycan,3
1788,2417712196,131,False,2221,1,0,21,2016-06-06 17:45:43,,16,1,10,,0,,1,Dire,Windranger,3
1576,2416621516,4,True,2182,1,0,16,2016-06-06 09:34:00,,8,2,9,,0,,1,Radiant,Sand King,1
2169,2416504017,130,True,2959,1,0,2,2016-06-06 08:33:11,,6,9,12,,0,,0,Dire,Axe,1
1577,2415470049,130,True,2725,1,0,16,2016-06-05 19:16:21,,2,6,5,,0,,0,Dire,Sand King,1
1334,2415362692,2,True,2888,1,0,68,2016-06-05 18:14:51,,3,2,25,,0,,1,Radiant,Ancient Apparition,5
613,2412704853,131,True,1674,3,0,53,2016-06-04 18:16:08,,0,3,3,,0,,0,Dire,Nature's Prophet,5
495,2412618157,2,True,2061,4,0,22,2016-06-04 17:34:18,,11,1,26,,0,,1,Radiant,Zeus,4
1748,2411404303,0,True,2753,1,0,56,2016-06-04 07:43:49,,15,7,8,,0,,1,Radiant,Clinkz,3
208,2410330179,131,False,3746,1,0,9,2016-06-03 18:02:12,,5,3,21,,0,,1,Dire,Mirana,3
2170,2410209675,1,False,3099,1,0,2,2016-06-03 16:58:41,,5,6,9,,0,,0,Radiant,Axe,1
1726,2409124094,130,False,3939,1,0,102,2016-06-03 08:48:03,,3,4,28,,0,,1,Dire,Abaddon,5
2013,2407072460,1,False,2553,1,0,60,2016-06-02 10:09:00,16.0,8,3,4,,0,,0,Radiant,Night Stalker,2
1727,2406982081,2,False,2402,1,0,102,2016-06-02 09:20:30,,2,3,5,,0,,0,Radiant,Abaddon,5
799,2405699499,129,False,3857,1,0,111,2016-06-01 16:40:57,,2,7,14,,0,,1,Dire,Oracle,5
22,2402460092,132,True,3339,1,0,4,2016-05-31 09:36:30,,13,4,8,,0,,0,Dire,Bloodseeker,3
315,2401237416,130,True,2622,1,0,69,2016-05-30 17:56:25,,6,5,8,,0,,0,Dire,Doom,1
1578,2401168582,132,True,1927,1,0,16,2016-05-30 17:18:31,,3,5,6,,0,,0,Dire,Sand King,1
1749,2398815938,1,False,1958,1,0,56,2016-05-29 17:12:24,,3,4,8,,0,,0,Radiant,Clinkz,3
1168,2395348182,131,True,3111,1,0,32,2016-05-28 11:42:06,,9,4,13,,0,,0,Dire,Riki,3
438,2393725512,2,True,2627,1,0,62,2016-05-27 18:44:37,,7,3,28,,0,,1,Radiant,Bounty Hunter,3
718,2393634980,129,False,2090,4,0,38,2016-05-27 17:55:54,,14,1,26,,0,,1,Dire,Beastmaster,1
2219,2393506529,2,True,2586,4,0,19,2016-05-27 16:52:56,,10,4,13,,0,,1,Radiant,Tiny,3
2220,2392581008,1,False,2850,1,0,19,2016-05-27 10:36:57,,9,5,5,,0,,0,Radiant,Tiny,3
1099,2392420142,3,True,3485,1,0,71,2016-05-27 09:14:04,,4,8,34,,0,,1,Radiant,Spirit Breaker,2
439,2391204763,1,False,1965,1,0,62,2016-05-26 17:35:08,,0,6,9,,0,,0,Radiant,Bounty Hunter,3
583,2391119516,129,True,2368,4,0,86,2016-05-26 16:50:31,,2,6,11,,0,,0,Dire,Rubick,5
1279,2391006821,131,True,2618,4,0,5,2016-05-26 15:56:21,16.0,4,6,8,,0,,0,Dire,Crystal Maiden,5
2206,2390313401,132,False,2272,4,0,46,2016-05-26 11:08:40,,15,3,13,,0,,1,Dire,Templar Assassin,3
1528,2389837473,0,True,4289,1,0,31,2016-05-26 06:48:40,,3,9,27,,0,,1,Radiant,Lich,5
2164,2388851945,130,False,3412,4,0,93,2016-05-25 17:06:31,,17,3,9,,0,,1,Dire,Slark,3
230,2388737648,3,True,2755,4,0,30,2016-05-25 16:08:38,,3,0,16,,0,,1,Radiant,Witch Doctor,5
816,2384499188,3,False,2636,1,0,26,2016-05-23 18:32:00,16.0,1,9,2,,0,,0,Radiant,Lion,5
510,2384399038,2,False,2919,3,0,96,2016-05-23 17:34:51,16.0,2,6,22,,0,,0,Radiant,Centaur Warrunner,2
1335,2384262166,130,True,2416,1,0,68,2016-05-23 16:24:02,16.0,1,8,10,,0,,0,Dire,Ancient Apparition,5
1529,2383965381,0,False,2477,1,0,31,2016-05-23 14:16:26,16.0,6,6,10,,0,,0,Radiant,Lich,5
1492,2383113011,4,True,3446,1,0,55,2016-05-23 07:17:41,,3,2,16,,0,,1,Radiant,Dark Seer,5
597,2382291888,0,True,2168,4,0,72,2016-05-22 19:17:59,16.0,1,5,19,,0,,1,Radiant,Gyrocopter,5
918,2381112401,1,False,3100,3,0,45,2016-05-22 10:42:27,,6,5,12,,0,,0,Radiant,Pugna,4
107,2381005232,129,True,2033,1,0,3,2016-05-22 09:56:50,,6,4,14,,0,,0,Dire,Bane,5
2142,2379476014,130,False,4301,3,0,105,2016-05-21 18:31:20,16.0,18,5,7,,0,,1,Dire,Techies,4
584,2379327279,132,True,2495,1,0,86,2016-05-21 17:22:48,16.0,1,10,7,,0,,0,Dire,Rubick,5
1169,2376801958,1,True,1942,5,0,32,2016-05-20 19:14:08,16.0,8,0,9,,0,,1,Radiant,Riki,3
662,2376704086,2,False,2570,4,0,36,2016-05-20 18:02:16,,12,3,14,,0,,0,Radiant,Necrophos,3
496,2376570583,2,True,3509,4,0,22,2016-05-20 16:52:54,,11,4,25,,0,,1,Radiant,Zeus,4
287,2372181713,131,False,3748,4,0,83,2016-05-18 17:20:49,16.0,1,10,12,,0,,1,Dire,Treant Protector,2
13,2372005557,3,False,3428,1,0,48,2016-05-18 15:44:07,,14,10,12,,0,,0,Radiant,Luna,3
14,2371895001,4,False,2336,1,0,48,2016-05-18 14:51:25,,5,5,4,,0,,0,Radiant,Luna,3
1771,2370957381,130,False,3291,1,0,99,2016-05-18 07:09:45,,8,4,21,,0,,1,Dire,Bristleback,1
1728,2369868285,132,False,3826,5,0,102,2016-05-17 16:25:26,,13,2,37,,0,,1,Dire,Abaddon,5
2227,2368137534,3,True,3183,5,0,13,2016-05-16 18:59:51,,8,4,23,,0,,1,Radiant,Puck,3
817,2368056102,3,False,2504,4,0,26,2016-05-16 18:09:24,,5,4,7,,0,,0,Radiant,Lion,5
2027,2367936966,1,False,3271,4,0,47,2016-05-16 17:01:29,,5,4,14,,0,,0,Radiant,Viper,1
958,2358383862,131,False,3208,4,0,84,2016-05-12 18:34:51,16.0,10,3,22,,0,,1,Dire,Ogre Magi,5
1026,2358317564,2,True,1996,4,0,28,2016-05-12 17:53:58,,1,0,5,,0,,1,Radiant,Slardar,1
209,2354920370,4,True,2843,4,0,9,2016-05-11 06:42:03,16.0,6,4,19,,0,,1,Radiant,Mirana,3
364,2354813663,4,True,3638,4,0,7,2016-05-11 05:25:27,16.0,11,10,17,,0,,1,Radiant,Earthshaker,2
440,2353109191,2,True,2342,4,0,62,2016-05-10 09:42:30,16.0,3,3,25,,0,,1,Radiant,Bounty Hunter,3
1978,2353021867,2,False,2468,3,0,33,2016-05-10 08:48:15,16.0,4,5,9,,0,,0,Radiant,Enigma,2
1579,2352009276,3,True,3132,4,0,16,2016-05-09 17:49:21,,5,2,16,,0,,1,Radiant,Sand King,1
386,2350881514,1,False,2847,5,0,75,2016-05-09 08:27:42,16.0,1,11,7,,0,,0,Radiant,Silencer,3
441,2349692985,131,True,2676,1,0,62,2016-05-08 17:02:26,,1,7,14,,0,,0,Dire,Bounty Hunter,3
158,2349475246,3,True,3403,4,0,64,2016-05-08 15:17:44,,8,4,23,,0,,1,Radiant,Jakiro,3
1916,2348451866,1,False,2552,5,0,40,2016-05-08 07:58:00,16.0,1,6,6,,0,,0,Radiant,Venomancer,1
1027,2344948127,131,False,3138,5,0,28,2016-05-06 19:22:05,16.0,7,4,18,,0,,1,Dire,Slardar,1
190,2344838422,2,False,3175,5,0,65,2016-05-06 18:17:37,16.0,5,4,23,,0,,0,Radiant,Batrider,5
719,2343524977,4,True,3639,4,0,38,2016-05-06 07:23:40,16.0,4,9,38,,0,,1,Radiant,Beastmaster,1
108,2343458887,1,False,2151,5,0,3,2016-05-06 06:41:10,16.0,0,5,13,,0,,0,Radiant,Bane,5
442,2341343354,2,True,2306,3,0,62,2016-05-05 07:19:29,16.0,9,2,24,,0,,1,Radiant,Bounty Hunter,3
625,2341256519,3,False,2638,4,0,67,2016-05-05 06:18:32,16.0,5,7,12,,0,,0,Radiant,Spectre,3
478,2339251477,3,False,2180,4,0,10,2016-05-04 07:36:43,16.0,1,5,3,,0,,0,Radiant,Morphling,3
1152,2339114435,0,False,2236,4,0,85,2016-05-04 05:59:12,16.0,0,8,10,,0,,0,Radiant,Undying,1
1545,2333824815,130,True,5099,4,0,97,2016-05-01 18:30:46,16.0,11,7,34,,0,,0,Dire,Magnus,1
1979,2333744134,2,False,2126,4,0,33,2016-05-01 17:47:29,,5,7,12,,0,,0,Radiant,Enigma,2
700,2328643753,132,False,3079,5,0,101,2016-04-29 18:01:15,,4,3,20,,0,,1,Dire,Skywrath Mage,5
511,2326233746,2,True,3672,4,0,96,2016-04-28 16:36:06,,10,3,15,,0,,1,Radiant,Centaur Warrunner,2
1820,2310150172,2,False,5133,5,0,63,2016-04-21 16:14:41,,8,12,28,,0,,0,Radiant,Weaver,3
159,2306116919,130,True,2997,4,0,64,2016-04-19 17:50:46,,3,9,13,,0,,0,Dire,Jakiro,3
1729,2292587693,131,False,2372,1,0,102,2016-04-13 16:06:18,,1,3,17,,0,,1,Dire,Abaddon,5
2171,2290719328,132,False,2488,5,0,2,2016-04-12 17:38:10,,8,2,33,,0,,1,Dire,Axe,1
53,2290649632,132,False,1901,5,0,110,2016-04-12 16:57:32,,8,1,15,,0,,1,Dire,Phoenix,1
2014,2287730325,2,True,2569,3,0,60,2016-04-11 10:11:32,,15,3,19,,0,,1,Radiant,Night Stalker,2
302,2250968975,2,False,2533,4,0,37,2016-03-26 14:23:21,16.0,9,5,15,,0,,0,Radiant,Warlock,2
67,2250860588,129,True,2079,5,0,94,2016-03-26 13:42:09,,0,5,4,,0,,0,Dire,Medusa,3
1917,2246224379,2,True,2913,5,0,40,2016-03-24 15:33:17,,7,3,17,,0,,1,Radiant,Venomancer,1
1366,2241828788,2,True,4247,1,0,79,2016-03-22 17:35:33,,10,6,26,,0,,1,Radiant,Shadow Demon,1
2035,2241736312,3,True,2391,1,0,77,2016-03-22 16:47:48,,11,3,9,,0,,1,Radiant,Lycan,3
342,2240856933,129,False,3115,1,0,25,2016-03-22 10:27:24,,9,5,11,,0,,1,Dire,Lina,5
343,2239233835,129,True,2601,1,0,25,2016-03-21 15:15:22,,7,4,8,,0,,0,Dire,Lina,5
344,2239091909,129,True,2798,1,0,25,2016-03-21 14:17:39,,2,5,8,,0,,0,Dire,Lina,5
1750,2238663559,132,False,2997,1,0,56,2016-03-21 11:20:45,,9,1,12,,0,,1,Dire,Clinkz,3
345,2237129816,1,False,2660,1,0,25,2016-03-20 16:57:22,,3,6,5,,0,,0,Radiant,Lina,5
231,2237051165,130,True,1844,1,0,30,2016-03-20 16:20:00,16.0,0,7,5,,0,,0,Dire,Witch Doctor,5
2143,2231847821,1,True,4032,5,0,105,2016-03-18 18:50:19,,17,9,24,,0,,1,Radiant,Techies,4
1580,2231746893,2,True,2577,1,0,16,2016-03-18 17:58:03,,4,6,15,,0,,1,Radiant,Sand King,1
1751,2228165265,0,False,2819,1,0,56,2016-03-17 08:00:33,,9,8,12,,0,,0,Radiant,Clinkz,3
1990,2227209409,130,False,2311,4,0,81,2016-03-16 18:14:40,,14,2,12,,0,,1,Dire,Chaos Knight,3
1187,2227126103,2,False,2195,5,0,88,2016-03-16 17:27:30,,2,5,8,,0,,0,Radiant,Nyx Assassin,2
1336,2216972957,1,False,2180,3,0,68,2016-03-12 12:35:26,,5,9,4,,0,,0,Radiant,Ancient Apparition,5
68,2216844299,1,False,2342,5,0,94,2016-03-12 11:47:19,,1,6,4,,0,,0,Radiant,Medusa,3
585,2215101378,2,True,2552,5,0,86,2016-03-11 18:12:37,,7,1,19,,0,,1,Radiant,Rubick,5
1212,2214926992,131,False,2106,5,0,27,2016-03-11 16:50:39,,5,2,16,,0,,1,Dire,Shadow Shaman,5
1581,2213431515,0,False,3637,3,0,16,2016-03-11 04:57:06,,3,9,14,,0,,0,Radiant,Sand King,1
346,2212734840,132,True,3663,1,0,25,2016-03-10 18:19:57,,12,5,13,,0,,0,Dire,Lina,5
54,2212077230,2,True,2824,4,0,110,2016-03-10 13:16:41,,9,4,17,,0,,1,Radiant,Phoenix,1
